run_id,timestamp,git_sha,backend,chunk_size,num_freqs,num_frames,stage,mean_ms,std_ms,min_ms,max_ms,pct_of_total,rt_margin
20260626_130106_GpuCWT_c16384_f116,2026-06-26 13:01:06,96936d0,GpuCWT,16384,116,16,hop_center,0.0081,0.0027,0.0048,0.0147,0.07,
20260626_130106_GpuCWT_c16384_f116,2026-06-26 13:01:06,96936d0,GpuCWT,16384,116,16,downsample,0.1363,0.0403,0.0924,0.2223,1.17,
20260626_130106_GpuCWT_c16384_f116,2026-06-26 13:01:06,96936d0,GpuCWT,16384,116,16,render,4.4675,1.7078,3.3537,9.1265,38.29,
20260626_130106_GpuCWT_c16384_f116,2026-06-26 13:01:06,96936d0,GpuCWT,16384,116,16,TOTAL,11.6669,1.6178,9.908,15.9091,100.0,15.922
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,init:audio,918.1061,0.0,918.1061,918.1061,,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,init:dsp,1064.4042,0.0,1064.4042,1064.4042,,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,init:renderer,860.1726,0.0,860.1726,860.1726,,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,init:prescan,943.8666,0.0,943.8666,943.8666,,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,init:other,351.9415,0.0,351.9415,351.9415,,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,wait:next_chunk,143.431,32.7592,1.9945,166.6198,,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,audio_read,0.1727,0.0254,0.1512,0.2577,0.41,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,fft_cpu,1.4213,0.1687,1.3064,2.0185,3.38,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,upload,1.2911,4.3941,0.2795,21.4223,3.07,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,multiply,0.4994,0.6002,0.2623,2.7118,1.19,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,ifft,3.579,5.3256,2.34,27.9681,8.5,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,download,2.7542,2.8196,1.3954,14.8238,6.54,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,magnitude,0.7456,0.1903,0.6162,1.4417,1.77,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,edge_trim,0.0048,0.001,0.0035,0.0083,0.01,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,hop_center,0.0767,0.3168,0.0066,1.5284,0.18,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,downsample,0.1248,0.0143,0.106,0.1628,0.3,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,buf_push,0.1054,0.0255,0.0887,0.2135,0.25,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,tex_upload,0.3586,0.1702,0.2389,0.9543,0.85,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,gl_clear,0.9061,2.6174,0.0243,12.1085,2.15,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,gl_draw,5.9922,27.1622,0.056,130.4648,14.23,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,gl_swap,24.0689,9.0907,11.7587,53.4526,57.17,
20260626_165337_GpuCWT_c16384_f116,2026-06-26 16:53:37,96936d0,GpuCWT,16384,116,22,TOTAL,42.1006,32.7787,18.9234,183.6311,100.0,4.412
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,init:audio,95.0028,0.0,95.0028,95.0028,,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,init:dsp,402.2197,0.0,402.2197,402.2197,,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,init:renderer,299.7723,0.0,299.7723,299.7723,,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,init:prescan,162.7513,0.0,162.7513,162.7513,,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,init:other,99.9073,0.0,99.9073,99.9073,,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,wait:next_chunk,172.1486,12.0596,117.257,175.9972,,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,audio_read,0.1457,0.0239,0.1284,0.2239,1.09,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,fft_cpu,1.1876,0.0498,1.1219,1.3206,8.88,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,upload,0.4015,0.4381,0.2627,2.3987,3.0,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,multiply,0.3191,0.1666,0.2624,1.0795,2.39,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,ifft,2.3888,0.1606,2.3224,3.1093,17.87,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,download,1.6785,0.3729,1.3821,2.9024,12.56,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,magnitude,0.7792,0.1894,0.608,1.3309,5.83,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,edge_trim,0.0059,0.0055,0.0025,0.0305,0.04,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,hop_center,0.0074,0.0022,0.0048,0.0146,0.06,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,downsample,0.1327,0.0439,0.0993,0.2814,0.99,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,buf_push,0.1097,0.0288,0.0823,0.2151,0.82,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,tex_upload,0.3339,0.0938,0.2419,0.6901,2.5,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,gl_clear,0.2031,0.2763,0.0218,1.4532,1.52,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,gl_draw,2.3277,10.3667,0.054,49.8337,17.41,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,gl_swap,3.3463,1.2014,2.5554,7.916,25.03,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,TOTAL,13.3671,12.0883,9.523,68.3937,100.0,13.897
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,init:audio_reader,81.0,0.0,81.0,81.0,,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,init:audio_player,14.0,0.0,14.0,14.0,,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,init:dsp_kernels,118.0,0.0,118.0,118.0,,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,init:dsp_fft,264.0,0.0,264.0,264.0,,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,init:dsp_upload,20.0,0.0,20.0,20.0,,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,init:render_buffer,4.0,0.0,4.0,4.0,,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,init:render_glcontext,251.0,0.0,251.0,251.0,,
20260626_232905_GpuCWT_c16384_f116,2026-06-26 23:29:05,96936d0,GpuCWT,16384,116,22,init:render_shader,45.0,0.0,45.0,45.0,,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,init:audio,504.0774,0.0,504.0774,504.0774,,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,init:dsp,394.1503,0.0,394.1503,394.1503,,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,init:renderer,377.009,0.0,377.009,377.009,,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,init:prescan,358.1144,0.0,358.1144,358.1144,,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,init:other,106.2654,0.0,106.2654,106.2654,,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,init:audio_reader,1.7148,0.0,1.7148,1.7148,,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,init:audio_player,502.3323,0.0,502.3323,502.3323,,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,init:dsp_kernels,97.1957,0.0,97.1957,97.1957,,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,init:dsp_fft,153.4728,0.0,153.4728,153.4728,,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,init:dsp_upload,143.1146,0.0,143.1146,143.1146,,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,init:render_buffer,0.1001,0.0,0.1001,0.1001,,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,init:render_glcontext,366.1869,0.0,366.1869,366.1869,,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,init:render_shader,10.6917,0.0,10.6917,10.6917,,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,wait:next_chunk,172.1493,13.4107,103.9019,176.0268,,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,audio_read,0.1503,0.0266,0.1311,0.2386,1.12,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,fft_cpu,1.2434,0.1361,1.1203,1.7034,9.3,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,upload,0.3593,0.2835,0.2523,1.7797,2.69,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,multiply,0.3904,0.1625,0.3098,1.13,2.92,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,ifft,2.5169,0.3608,2.3237,3.4846,18.83,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,download,1.6482,0.3277,1.3691,2.7893,12.33,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,magnitude,0.743,0.2344,0.5374,1.8233,5.56,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,edge_trim,0.0045,0.002,0.0029,0.0133,0.03,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,hop_center,0.0064,0.0017,0.0048,0.0133,0.05,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,downsample,0.1213,0.0197,0.1,0.1861,0.91,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,buf_push,0.1095,0.0367,0.0785,0.2101,0.82,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,tex_upload,0.3474,0.0855,0.2467,0.6634,2.6,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,gl_clear,0.1646,0.1471,0.0215,0.8989,1.23,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,gl_draw,2.4331,12.0915,0.0507,64.0879,18.21,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,gl_swap,3.1263,0.7269,2.6145,5.9016,23.39,
20260701_004738_GpuCWT_c16384_f116,2026-07-01 00:47:38,96936d0,GpuCWT,16384,116,27,TOTAL,13.3645,13.436,9.4278,81.7433,100.0,13.899
